CameraLabel, X, Y, Z, Roll, Pitch, Yaw, RotX, RotY, RotZ
uhi_20210122_111440_1_00017,2780616.2198221725,539467.7381205318,5695515.776765808,4.020755027678471,0.3372158263250875,-25.261666394465525,-155.85411050692463,-7.229375043953719,125.58534858470799
uhi_20210122_111440_1_00018,2780616.1757463943,539467.7019304576,5695515.796412927,3.997881066915714,0.8279440318505955,-25.08149828388215,-155.33394322163406,-7.191790729049787,125.44158938191192
uhi_20210122_111440_1_00019,2780616.129876143,539467.6513696066,5695515.823523224,3.499784629484031,0.6874796439457508,-24.932946825226306,-155.41883747819153,-7.5807951114454655,125.08720438501621
uhi_20210122_111440_1_00020,2780616.1009194287,539467.6431635418,5695515.836097235,4.24227618546581,2.8167138576479513,-24.560762799186634,-153.28338265087794,-6.823400521561241,125.19948271444964
uhi_20210122_111440_1_00021,2780616.06436075,539467.608983655,5695515.860968062,4.201859361882789,3.701484645864058,-24.21051339533716,-152.34197406977114,-6.747487419286302,124.91768120517263
uhi_20210122_111440_1_00022,2780616.024352687,539467.5702351094,5695515.890559315,4.084164011924106,4.309288287201157,-23.752984010215755,-151.65173953848492,-6.686500194599624,124.48126788280713
uhi_20210122_111440_1_00023,2780615.9822757794,539467.530802184,5695515.922126031,3.951930654748841,4.751854282378716,-23.36462721814941,-151.13752651852505,-6.6594720082182395,124.08878512285497
uhi_20210122_111440_1_00024,2780615.9441709784,539467.4940562946,5695515.953888854,3.741014401465653,5.274920965830737,-23.063791063285475,-150.5548906312703,-6.738054366566614,123.7403645156884
uhi_20210122_111440_1_00025,2780615.9017819236,539467.457243832,5695515.985191055,3.607025070828405,5.580351475751641,-22.883511976795788,-150.21328429859682,-6.790525831850349,123.52553794205284
uhi_20210122_111440_1_00026,2780615.8636685875,539467.4220408435,5695516.017037951,3.3686639205559055,6.026250330164006,-22.802031425701667,-149.74276156035344,-6.977127889076556,123.354352928514
uhi_20210122_111440_1_00027,2780615.8258779123,539467.3871664605,5695516.048998114,3.170290070005009,6.382649533273529,-22.841564439358393,-149.38335295014582,-7.174652873806622,123.30701778671121
uhi_20210122_111440_1_00028,2780615.786568477,539467.3481118355,5695516.0831907075,2.89415261624087,6.546310974513827,-22.95813071258288,-149.22253224618822,-7.464277478435941,123.2794248946866
uhi_20210122_111440_1_00029,2780615.7430187035,539467.3091364483,5695516.116974516,2.778127106043437,6.825306215596974,-23.121344268963664,-148.96527867655985,-7.6377742641074065,123.38123374099405
uhi_20210122_111440_1_00030,2780615.693769188,539467.2656974561,5695516.156505432,2.6766752594448615,7.05894366581224,-23.181436750018953,-148.73633783544835,-7.754954497357518,123.39312784077363
uhi_20210122_111440_1_00031,2780615.639781797,539467.218111142,5695516.200509623,2.5794061372758286,7.158487427330126,-23.16604376019744,-148.62789201919276,-7.83411950209138,123.33187590614097
uhi_20210122_111440_1_00032,2780615.584123882,539467.1707930082,5695516.244883742,2.543652684342834,7.168310621527758,-23.107892527434153,-148.60569608863693,-7.841044867249582,123.25997602713501
uhi_20210122_111440_1_00033,2780615.5293096676,539467.1246491848,5695516.286364205,2.5021392885363403,7.010415267698187,-23.086033292374783,-148.75594251973357,-7.863935978889537,123.21209439199953
uhi_20210122_111440_1_00034,2780615.4770659576,539467.0809202625,5695516.325691454,2.4721216400523955,6.8564747391440966,-23.137869268043236,-148.91556967501413,-7.907413544650973,123.23831941836794
uhi_20210122_111440_1_00035,2780615.4271455784,539467.038860941,5695516.363766877,2.4471863350625487,6.68088994850575,-23.250828376588483,-149.10747025016627,-7.97119682794226,123.32275770662338
uhi_20210122_111440_1_00036,2780615.377955944,539466.997793809,5695516.401488481,2.4501511626397368,6.396862685837044,-23.453723061381886,-149.42461194090257,-8.045507962949598,123.50048834042975
uhi_20210122_111440_1_00037,2780615.330497714,539466.958666982,5695516.437223378,2.4938925432138226,6.250462018302375,-23.71830655402453,-149.61883547048873,-8.112751461675467,123.7610246516589
uhi_20210122_111440_1_00038,2780615.283764257,539466.9203180284,5695516.472277736,2.5629527434655084,6.242878028349683,-24.0274104048269,-149.68527177297474,-8.179057107951893,124.08075354727816
uhi_20210122_111440_1_00039,2780615.237536316,539466.881336162,5695516.507361461,2.5761727713248352,6.312372357699993,-24.41068497782252,-149.68500412317266,-8.325143626446602,124.44357865304613
uhi_20210122_111440_1_00040,2780615.1892325226,539466.8425177453,5695516.5443879645,2.6436080894925196,6.444838166238689,-24.89480465933862,-149.64561297868732,-8.46630645680959,124.93004089022033
uhi_20210122_111440_1_00041,2780615.14325944,539466.8033008529,5695516.579435998,2.563266181293634,6.599803482098918,-25.426953979714817,-149.58320799803175,-8.754181700322324,125.3868089793485
uhi_20210122_111440_1_00042,2780615.0952453194,539466.7636877635,5695516.612656941,2.4986567667553756,6.690284569268419,-25.975593654473798,-149.59080001055216,-9.032775441141844,125.86494373166478
uhi_20210122_111440_1_00043,2780615.045787716,539466.7222510139,5695516.646289592,2.442420721218002,6.6713987723428705,-26.50325758224217,-149.7054449213118,-9.292496045916883,126.32453709789222
uhi_20210122_111440_1_00044,2780614.994215235,539466.6794601368,5695516.680137336,2.4487048455829448,6.6475360601563205,-26.882586066433444,-149.80302674061014,-9.438162502545433,126.67888777375886
uhi_20210122_111440_1_00045,2780614.943615725,539466.633255837,5695516.714407711,2.3828539552163064,6.597956917083077,-27.175426248599297,-149.90398418639276,-9.61080822433857,126.91555132321523
uhi_20210122_111440_1_00046,2780614.8928412287,539466.5859285392,5695516.7470653625,2.363330901102786,6.472329052436994,-27.36846090274576,-150.0651186363367,-9.701939970302938,127.08052626049748
uhi_20210122_111440_1_00047,2780614.842480698,539466.5409664123,5695516.77788255,2.4801516592661987,6.320062002925708,-27.580388630443643,-150.26830187769576,-9.681598839960387,127.33091356169038
uhi_20210122_111440_1_00048,2780614.7926213057,539466.4937557932,5695516.8080266295,2.497884825215651,6.092268641823023,-27.767965239537492,-150.53343424187392,-9.735681033660459,127.50557718055373
uhi_20210122_111440_1_00049,2780614.7407945413,539466.445406262,5695516.838096047,2.492976632622208,5.840771932405368,-27.798989249909233,-150.78886950508493,-9.746887185566063,127.52232031980948
uhi_20210122_111440_1_00050,2780614.688652827,539466.396355451,5695516.867636993,2.427945608486107,5.624150586877532,-27.698996595604086,-150.97842274371672,-9.759533623305579,127.38892443665068
uhi_20210122_111440_1_00051,2780614.6362707024,539466.347811956,5695516.89781033,2.3723975648489977,5.515846293684735,-27.40537437018873,-151.0229677912892,-9.68929294528629,127.08446335202672
uhi_20210122_111440_1_00052,2780614.5822465154,539466.2998764155,5695516.927428608,2.3679981312237603,5.377486417881227,-26.987861319466685,-151.07806103855057,-9.524042368580776,126.68921844165182
uhi_20210122_111440_1_00053,2780614.526229173,539466.2502284421,5695516.95694222,2.337863285829406,5.224628512130075,-26.64637958222476,-151.16133855467157,-9.410937626831275,126.35185338111971
uhi_20210122_111440_1_00054,2780614.4707221384,539466.2028604419,5695516.984608434,2.402159622088523,5.205922671792932,-26.435378365457797,-151.14456139392928,-9.269751631950278,126.18685958181781
uhi_20210122_111440_1_00055,2780614.4172725184,539466.156061502,5695517.010615563,2.395872240721392,5.26482986754793,-26.480381905487416,-151.0941709325563,-9.294478437168925,126.22770711050191
uhi_20210122_111440_1_00056,2780614.3631331334,539466.1092231354,5695517.036010674,2.3650746324886844,5.259881770519184,-26.502334466818507,-151.10084787613934,-9.33013407381075,126.2328024365484
uhi_20210122_111440_1_00057,2780614.3058808525,539466.062024451,5695517.060382755,2.356487337009979,5.099078974596717,-26.467566508759035,-151.2532299074133,-9.320534583271547,126.19047556898091
uhi_20210122_111440_1_00058,2780614.247001446,539466.010839091,5695517.085432614,2.2809550142141743,4.914008736753936,-26.301168468189562,-151.3994299931149,-9.31648023555027,125.99277085283448
uhi_20210122_111440_1_00059,2780614.1893660836,539465.9588754751,5695517.108566062,2.1902366325382148,4.780553615815976,-26.086217252398754,-151.48432160930693,-9.30731355256885,125.74490010200607
uhi_20210122_111440_1_00060,2780614.131322669,539465.9072681849,5695517.130640425,2.1878281221885936,4.601195310880174,-25.87696243141249,-151.62319351014312,-9.221945481440732,125.54371238572504
uhi_20210122_111440_1_00061,2780614.0716218,539465.8552422576,5695517.153344501,2.252299425749832,4.375509428905391,-25.643478867396645,-151.8090078670683,-9.066906758560576,125.35062651925614
uhi_20210122_111440_1_00062,2780614.0110917157,539465.8031145014,5695517.177861003,2.3299304657007713,4.188483306885692,-25.36458736302268,-151.9492474861521,-8.882301658086861,125.12293224159453
uhi_20210122_111440_1_00063,2780613.949539747,539465.7502543756,5695517.205872388,2.378378941174631,4.059636534116031,-24.99551700313662,-152.01355493491178,-8.687697102152352,124.80006668250928
uhi_20210122_111440_1_00064,2780613.8798567406,539465.6970306432,5695517.2412069095,2.5958858750811538,3.709726797645516,-24.57148110964746,-152.3000824182725,-8.31627552823574,124.49775564674862
uhi_20210122_111440_1_00065,2780613.83183035,539465.6498072679,5695517.268073308,2.370617947987454,4.4627048254923904,-24.21566674091457,-151.4734131805546,-8.385614865342937,124.09138375541671
uhi_20210122_111440_1_00066,2780613.769126778,539465.5975088595,5695517.304184121,2.2959479867162913,4.4371739806393276,-23.818517350514995,-151.42435441207195,-8.288687799717211,123.68828238808247
uhi_20210122_111440_1_00067,2780613.7105902443,539465.5481109766,5695517.338921815,2.2018558933174543,4.634204252973456,-23.52982435006867,-151.17233034210608,-8.256852407031399,123.38350592923412
uhi_20210122_111440_1_00068,2780613.653326407,539465.498404584,5695517.375085617,2.0844941119713836,4.783213875452297,-23.3439064889027,-150.9843203368998,-8.28608382201647,123.15984976523572
uhi_20210122_111440_1_00069,2780613.5985990744,539465.4552634424,5695517.41200708,2.171590180098572,4.990017456953585,-23.23190225410573,-150.76585833904565,-8.167793665960966,123.10633425627049
uhi_20210122_111440_1_00070,2780613.5478467573,539465.4082093089,5695517.449221715,2.0892623181050394,5.086147848244616,-23.170164284914975,-150.65406120073445,-8.216006244479003,123.01195763368067
uhi_20210122_111440_1_00071,2780613.5049586026,539465.3589146042,5695517.483786764,1.7954853252277203,5.405497689557741,-23.10035819600815,-150.3034022561318,-8.448296275926923,122.8108975004157
uhi_20210122_111440_1_00072,2780613.455262792,539465.3117553573,5695517.52261647,1.7747980198022675,5.569643089753063,-22.83825727545528,-150.09507168936977,-8.360938362968751,122.56365259249003
uhi_20210122_111440_1_00073,2780613.401978431,539465.2629592068,5695517.5616602665,1.8052608941424928,5.555311446219958,-22.54369146537315,-150.06332890401202,-8.212892067969607,122.3075643049186
uhi_20210122_111440_1_00074,2780613.35047171,539465.2121329723,5695517.599982215,1.7327559143800288,5.616340088630266,-22.215867906852253,-149.94440776106742,-8.141225580055606,121.97114219873008
uhi_20210122_111440_1_00075,2780613.296893985,539465.1679146303,5695517.640184655,1.9007376081529672,5.687438116378886,-21.94094986877591,-149.84159898456022,-7.88329515128809,121.80560281344582
uhi_20210122_111440_1_00076,2780613.2466598027,539465.1239381477,5695517.680130746,1.936175067104764,5.84773943999947,-21.76132610913811,-149.65602425239297,-7.780995225324211,121.6633787834325
uhi_20210122_111440_1_00077,2780613.1961113955,539465.0788128922,5695517.720133167,1.8522015720105591,5.876649691800054,-21.657649842124233,-149.605112726609,-7.8109517906837995,121.52619257216904
uhi_20210122_111440_1_00078,2780613.14555288,539465.0377091249,5695517.757961825,1.8018367762850778,5.832323445096026,-21.500320840711467,-149.62117487637454,-7.788398943026601,121.3548537388689
uhi_20210122_111440_1_00079,2780613.0993268546,539465.0000148582,5695517.794010568,1.751347829517058,5.913403886582324,-21.40709834069554,-149.52245988481468,-7.794488588949631,121.24568933173805
uhi_20210122_111440_1_00080,2780613.0516747795,539464.962193039,5695517.826948522,1.7623423268645269,5.892862899553694,-21.38475984233213,-149.54022214997474,-7.775411271642381,121.23027134818132
uhi_20210122_111440_1_00081,2780613.0079796216,539464.9235636257,5695517.859372529,1.7631716009881846,5.943545596078932,-21.382560830325847,-149.48946459719204,-7.774573654876327,121.2300338162475
uhi_20210122_111440_1_00082,2780612.9652003534,539464.8826161266,5695517.89027791,1.677670438673954,5.951946651318258,-21.485819159346573,-149.4911238005067,-7.891263068252871,121.28119513364463
uhi_20210122_111440_1_00083,2780612.9188760757,539464.8546641382,5695517.918845397,2.068187083537096,6.293786215809769,-21.490457994891994,-149.17851737546803,-7.562979935823101,121.49614451164926
uhi_20210122_111440_1_00084,2780612.869797929,539464.8159260058,5695517.953103296,2.1214089907391096,6.344837799336218,-21.41681752226919,-149.11979765243012,-7.487695399182233,121.45775669958438
uhi_20210122_111440_1_00085,2780612.8190662945,539464.7724922207,5695517.988029356,1.9974219372572868,6.337001587808322,-21.302563357485752,-149.1014119054397,-7.546520615282813,121.28854364142491
uhi_20210122_111440_1_00086,2780612.7634337014,539464.729025334,5695518.024254452,1.954573083920713,6.253919896020591,-21.109849256207976,-149.15147631079523,-7.501729792403835,121.08720756486974
uhi_20210122_111440_1_00087,2780612.7117778533,539464.6846302976,5695518.057831469,1.843584449190258,6.307852381794364,-20.983170260703993,-149.0708755448272,-7.545179178812041,120.91516658672924
uhi_20210122_111440_1_00088,2780612.658472793,539464.6393272879,5695518.0906170355,1.8205120578780323,6.196855410144284,-20.863886405972,-149.16173304553482,-7.513474669961846,120.7908275329013
uhi_20210122_111440_1_00089,2780612.6069037635,539464.5963162048,5695518.12174288,1.8995386882123293,6.117974222591583,-20.82883100449271,-149.24028361232394,-7.4296755008885045,120.79729922214239
uhi_20210122_111440_1_00090,2780612.557024165,539464.5542058346,5695518.1515189,2.0272171486943806,6.017461709948524,-20.753315462702908,-149.3373445186311,-7.28667953419425,120.7908922565595
uhi_20210122_111440_1_00091,2780612.5050974637,539464.5096864122,5695518.181676763,2.10915818534115,5.768967208325756,-20.71816897090797,-149.5846685885082,-7.196903467487192,120.792894754633
uhi_20210122_111440_1_00092,2780612.4567311215,539464.4668532463,5695518.211037492,2.1276227020523653,5.671564570433377,-20.698138956505105,-149.67976036834696,-7.170805611178252,120.78083440983282
uhi_20210122_111440_1_00093,2780612.403523656,539464.424745614,5695518.243909153,2.2167343460024433,5.596618699112502,-20.60746118163209,-149.74625788609077,-7.0546331791841235,120.74065691376543
uhi_20210122_111440_1_00094,2780612.350325515,539464.381217947,5695518.278532282,2.183687040929938,5.653970444531551,-20.334925601234772,-149.6462780262086,-6.970586005767988,120.47643462879829
uhi_20210122_111440_1_00095,2780612.296462667,539464.3381120915,5695518.314042608,2.1235772566552336,5.727493705526807,-20.020088052384338,-149.5228814627673,-6.8922500930735975,120.16028975552095
uhi_20210122_111440_1_00096,2780612.244225208,539464.2950359196,5695518.3506591935,2.0644437544459513,5.804466796589558,-19.762646882414412,-149.4051528156923,-6.8368360052276005,119.89717254416085
uhi_20210122_111440_1_00097,2780612.192020227,539464.2505606366,5695518.389099362,1.9998478539596536,5.764835032582321,-19.61536115850811,-149.41946787112948,-6.8299886057017405,119.72827223719864
uhi_20210122_111440_1_00098,2780612.14267305,539464.2108692757,5695518.423521511,2.0426031180205757,5.748179554741304,-19.485919650723986,-149.4201307408028,-6.738578454226478,119.63142670141956
uhi_20210122_111440_1_00099,2780612.0920240134,539464.169494564,5695518.457597828,2.051095455445867,5.604636454845241,-19.47531016811986,-149.56205751275579,-6.724206706856947,119.62163015087006
uhi_20210122_111440_1_00100,2780612.0423900858,539464.1305786013,5695518.490992689,2.105748001047092,5.473862411520005,-19.46307773076907,-149.6937659831851,-6.669523243310794,119.63416178873571
uhi_20210122_111440_1_00101,2780611.9925477565,539464.0947149221,5695518.518206359,2.1786113798499263,5.33434078361922,-19.474094470062308,-149.8385095535799,-6.608567099873644,119.67662085314925
uhi_20210122_111440_1_00102,2780611.9425614546,539464.0537498441,5695518.546610346,2.0876938704892014,5.1877790634004946,-19.511616215091713,-149.98446299221897,-6.7002403657710765,119.66024088570134
uhi_20210122_111440_1_00103,2780611.8919751444,539464.0142657508,5695518.574836526,2.0578951827908756,5.266436718195233,-19.562690755362453,-149.9116900569259,-6.748884543393457,119.69434100007322
uhi_20210122_111440_1_00104,2780611.8374743373,539463.9735106304,5695518.605335627,2.0862791300725663,5.3012062205333885,-19.611586751731085,-149.88576441336232,-6.745465833293693,119.75443256038483
uhi_20210122_111440_1_00105,2780611.782865299,539463.9307376883,5695518.639169584,2.1123545483409765,5.482982105111429,-19.730206569376406,-149.72343094683205,-6.775999015758991,119.88179655663951
uhi_20210122_111440_1_00106,2780611.7309882306,539463.8883896916,5695518.674689449,2.1436534718333387,5.813164659864145,-19.852237971747293,-149.41431799352074,-6.806332852383422,120.01990957584934
uhi_20210122_111440_1_00107,2780611.6772215245,539463.8467865457,5695518.708412267,2.2122294198162713,5.996038321889732,-19.956729941246888,-149.25171820008245,-6.794620882987126,120.1566454105342
uhi_20210122_111440_1_00108,2780611.6232330855,539463.8046038802,5695518.743874009,2.2454282133515577,5.998623971210268,-20.0369235144795,-149.26294448132373,-6.799675707897681,120.24711594541448
uhi_20210122_111440_1_00109,2780611.5725603853,539463.7652189737,5695518.777502477,2.2592023916558563,6.066970444108084,-20.066491304403474,-149.2001227270185,-6.801574765426666,120.28356162022428
uhi_20210122_111440_1_00110,2780611.5186375505,539463.7233942944,5695518.813667197,2.217287569529204,5.956228194393829,-20.01038475928847,-149.29952218825105,-6.8119273475962006,120.20695242329428
uhi_20210122_111440_1_00111,2780611.4628682053,539463.6805871385,5695518.852142291,2.1549333128335144,5.783471908036638,-19.853068057354744,-149.44468352064476,-6.7964009944084856,120.02547734840746
uhi_20210122_111440_1_00112,2780611.4076102246,539463.6405947494,5695518.89152002,2.179488366638138,5.7152394795750565,-19.652075879599277,-149.48495689706303,-6.689751311535177,119.85217744313535
uhi_20210122_111440_1_00113,2780611.3484573797,539463.5955727306,5695518.935198784,2.133461490419996,5.482928371659432,-19.379904809456555,-149.67453270629855,-6.6108582743403135,119.57258925723795
uhi_20210122_111440_1_00114,2780611.2913765563,539463.5534747088,5695518.975260335,2.136490879712452,5.407749819629272,-19.04335054939062,-149.70210292043328,-6.465424282391007,119.26454455144629
uhi_20210122_111440_1_00115,2780611.229087365,539463.5086416552,5695519.018540845,2.1831334009994117,5.228028283492324,-18.665820962220863,-149.8313346687283,-6.262803949449318,118.93800287284921
uhi_20210122_111440_1_00116,2780611.1713126875,539463.4667807405,5695519.059665161,2.2576935134850062,5.258088508405992,-18.382378189235613,-149.76676053612238,-6.079457028062219,118.71845177158957
uhi_20210122_111440_1_00117,2780611.109751237,539463.4228718099,5695519.10169146,2.323735117672374,5.104162121456994,-18.135287935405337,-149.89014694763603,-5.914981471994355,118.52145875636411
uhi_20210122_111440_1_00118,2780611.054220559,539463.3805705765,5695519.140513933,2.315332399806943,5.213205150857991,-17.992316355325357,-149.76203441214372,-5.864065444099575,118.39090157028838
uhi_20210122_111440_1_00119,2780610.9948206856,539463.3410997628,5695519.179620422,2.389486914655068,5.2584865783272265,-17.838539863792047,-149.70032456957298,-5.735953163196527,118.2901487211135
uhi_20210122_111440_1_00120,2780610.9357842435,539463.3008353551,5695519.218758443,2.393785341217319,5.407959118792156,-17.774764441524166,-149.543305169162,-5.708428961906113,118.23972048922757
uhi_20210122_111440_1_00121,2780610.8806262636,539463.262106307,5695519.259316482,2.329982167752568,5.8224328168131,-17.750227963767504,-149.12415454967925,-5.761641925659651,118.19945834502222
uhi_20210122_111440_1_00122,2780610.8244924713,539463.2245236104,5695519.298623266,2.272634275027799,6.072070705912123,-17.7496320387082,-148.87251672448969,-5.815708425056587,118.17786279430511
uhi_20210122_111440_1_00123,2780610.7644777717,539463.1858786162,5695519.338438807,2.2431957706559316,6.14239561862308,-17.7631659110672,-148.8027148314427,-5.848058641572252,118.1772480028685
uhi_20210122_111440_1_00124,2780610.704274953,539463.1431654637,5695519.381532441,2.1679886627478027,6.171218957378464,-17.756360278263497,-148.7691031225821,-5.910073437010437,118.1328265479797
uhi_20210122_111440_1_00125,2780610.6464201636,539463.1073807237,5695519.424667992,2.3031642155808476,6.345241913057097,-17.647655858307626,-148.58871750386524,-5.7521203294475125,118.11037876567569
uhi_20210122_111440_1_00126,2780610.5881962883,539463.062920087,5695519.473040852,2.27431259885897,6.232916446344386,-17.64210505862625,-148.6983252423141,-5.772074126241653,118.08638890339786
uhi_20210122_111440_1_00127,2780610.530423304,539463.0315380214,5695519.518386002,2.5572441253392855,6.277375148083363,-17.63767660396692,-148.66803372680016,-5.52946383304956,118.23174687056569
uhi_20210122_111440_1_00128,2780610.4718700824,539462.9977366828,5695519.565547022,2.7204723402723983,6.211569039880177,-17.690753859316786,-148.74867116559773,-5.41084778914219,118.36257109339059
uhi_20210122_111440_1_00129,2780610.418920467,539462.9604439401,5695519.611884081,2.6156350642122,6.2993661439743995,-17.763024657555647,-148.66569838928473,-5.533101513517241,118.37708854854529
uhi_20210122_111440_1_00130,2780610.3584728437,539462.9198306554,5695519.66251235,2.496161776459357,6.151083591760372,-17.811291794622125,-148.8136278638474,-5.652198343858081,118.35301461478417
uhi_20210122_111440_1_00131,2780610.296812335,539462.8878928794,5695519.7135164365,2.6275625926114494,6.141966180773784,-17.96207323819691,-148.84955564078138,-5.6032517924235075,118.55816341290378
uhi_20210122_111440_1_00132,2780610.239067736,539462.8558947076,5695519.762827292,2.7157853450351555,6.249546901846793,-18.035618021548487,-148.7568943546654,-5.561425305036907,118.67529120122505
uhi_20210122_111440_1_00133,2780610.180535677,539462.8131785392,5695519.815874354,2.5975448518656186,6.287730275158943,-18.1041007655119,-148.72212102097157,-5.692312722236486,118.67746352246394
uhi_20210122_111440_1_00134,2780610.122549907,539462.77713514,5695519.867245037,2.6668468733237107,6.42456015937767,-18.188282198614992,-148.60098333477208,-5.671896301029432,118.79568435199725
uhi_20210122_111440_1_00135,2780610.072186376,539462.7397137486,5695519.916834354,2.6254291599116804,6.720593921644309,-18.319423510503746,-148.32217529300075,-5.769623923726735,118.90498125493536
uhi_20210122_111440_1_00136,2780610.0437634746,539462.7172210987,5695519.954045936,2.6011079718502548,7.89488004048144,-18.48629091541695,-147.17538672095543,-5.889042397319897,119.08939336105506
uhi_20210122_111440_1_00137,2780609.9504888128,539462.6573779468,5695520.032187083,2.6170288132092017,6.586362142972893,-18.65250200852127,-148.50128439273783,-5.913803932995246,119.19861235532444
uhi_20210122_111440_1_00138,2780609.8931817557,539462.6145034147,5695520.090447182,2.448708466289551,6.532530794553249,-18.84384426982216,-148.57227867735818,-6.136611479138638,119.28258373093298
uhi_20210122_111440_1_00139,2780609.8325583087,539462.5737107715,5695520.147434044,2.3424603602739618,6.407054039955261,-19.003365083812334,-148.71350763804006,-6.291671368187557,119.36790650854213
uhi_20210122_111440_1_00140,2780609.777552956,539462.5311375264,5695520.2035676865,2.111214131150897,6.420275496633335,-19.077161548823543,-148.6972204153941,-6.520559589383917,119.31479470285623
uhi_20210122_111440_1_00141,2780609.70448783,539462.4931750537,5695520.269655075,2.331469282468867,6.055695222248261,-19.051261747023325,-149.06933077447604,-6.313807446859769,119.39353358684433
uhi_20210122_111440_1_00142,2780609.6520887557,539462.4546567542,5695520.323174986,2.2736037358238024,6.299688877730859,-19.020931979971344,-148.81888931521058,-6.35568853990348,119.34428431374756
uhi_20210122_111440_1_00143,2780609.5926385927,539462.4167925216,5695520.380366478,2.3499838338551458,6.432812866788661,-18.917350737067874,-148.67623550668853,-6.24963244278545,119.29430752732405
uhi_20210122_111440_1_00144,2780609.532644809,539462.3770867541,5695520.44411653,2.4205619648825905,6.53908371315523,-18.761683575751658,-148.55271839279143,-6.126213709680818,119.19316709655064
uhi_20210122_111440_1_00145,2780609.473107029,539462.337091528,5695520.506128061,2.4319266801719834,6.678927929266273,-18.57813826996554,-148.3887251347387,-6.042369682701733,119.03695880524758
uhi_20210122_111440_1_00146,2780609.419311738,539462.2935568974,5695520.567335516,2.2218539678936664,6.900483442714515,-18.264799360218152,-148.11360670600854,-6.09365495800962,118.6480314127364
uhi_20210122_111440_1_00147,2780609.355846542,539462.2621111363,5695520.629913149,2.358319776988848,7.060819995725339,-17.90996619902649,-147.91388137482505,-5.831460269591859,118.40309332954965
uhi_20210122_111440_1_00148,2780609.328719014,539462.2322735387,5695520.676754293,2.1202085852933856,7.9420924946018925,-17.560543665412407,-146.977054340451,-5.902858065716003,117.98547972633399
uhi_20210122_111440_1_00149,2780609.2554589757,539462.1921974241,5695520.752567717,2.2907229937161846,7.432938624587593,-17.254370861563128,-147.45385465993357,-5.619153651667987,117.78323620443119
uhi_20210122_111440_1_00150,2780609.2083698395,539462.1681546728,5695520.81431549,2.5206759447080898,7.668028226857918,-16.845171528704405,-147.1793178776274,-5.25733686797718,117.54448270433865
uhi_20210122_111440_1_00151,2780609.163743166,539462.1225956673,5695520.877323752,2.2664329210876177,7.533470166946725,-16.474760564327152,-147.25428031336628,-5.310604461793458,117.06512096368124
uhi_20210122_111440_1_00152,2780609.137570644,539462.0892482441,5695520.926140683,2.0280580274198736,7.750163856166629,-15.491925122245007,-146.90918200316003,-5.095822362201269,116.05005007825744
uhi_20210122_111440_1_00153,2780609.056215897,539462.0452814848,5695520.993983452,2.0698409297966402,6.454689037813383,-13.404961574184192,-147.97632187851772,-4.139335859855567,114.14407368064713
uhi_20210122_111440_1_00154,2780609.0747025204,539462.0498670803,5695521.004719707,2.1705648417561454,8.162821287637087,-10.482536892034357,-146.00855163721138,-2.8229058627991455,111.61561767777074
uhi_20210122_111440_1_00155,2780609.062300123,539462.0045250104,5695521.038736276,1.6864849016925825,8.814258892016538,-6.96346857927572,-145.10541896997617,-1.6950066426986103,108.19485007919256
